iso-3,year,n_cellphones,population
UZB,2009,16400000.0,27767400.0
VCT,2009,121000.0,109840.0
VEN,2009,28100000.0,28327892.0
VGB,2009,47000.0,27044.0
VIR,2009,0.0,108404.0
VNM,2009,98200000.0,86482923.0
VUT,2009,132000.0,239689.0
WSM,2009,0.0,193176.0
XKX,2009,562000.0,1761474.0
YEM,2009,8310000.0,24029589.0
ZAF,2009,46400000.0,51170779.0
ZMB,2009,4410000.0,13318087.0
ZWE,2009,3990000.0,12679810.0
ABW,2010,132000.0,100341.0
AFG,2010,10200000.0,28189672.0
AGO,2010,9400000.0,23364185.0
ALB,2010,2690000.0,2913021.0
AND,2010,65500.0,71519.0
ARE,2010,10900000.0,8481771.0
ARG,2010,57100000.0,40788453.0
ARM,2010,3870000.0,2946293.0
ASM,2010,0.0,54849.0
ATG,2010,168000.0,85695.0
AUS,2010,22500000.0,22031750.0
AUT,2010,12200000.0,8363404.0
AZE,2010,9100000.0,9054332.0
BDI,2010,1680000.0,9126605.0
BEL,2010,12200000.0,10895586.0
BEN,2010,7070000.0,9445710.0
BFA,2010,5710000.0,16116845.0
BGD,2010,67900000.0,148391139.0
BGR,2010,10200000.0,7395599.0
BHR,2010,1570000.0,1213645.0
BHS,2010,428000.0,373272.0
BIH,2010,3110000.0,3811088.0
BLR,2010,10300000.0,9483836.0
BLZ,2010,194000.0,322106.0
BMU,2010,88200.0,65124.0
BOL,2010,7180000.0,10223270.0
BRA,2010,197000000.0,196353492.0
BRB,2010,350000.0,274711.0
BRN,2010,435000.0,396053.0
BTN,2010,394000.0,705516.0
BWA,2010,2360000.0,2091664.0
CAF,2010,979000.0,4660067.0
CAN,2010,25800000.0,34004889.0
CHE,2010,9640000.0,7824909.0
CHL,2010,19900000.0,17004162.0
CHN,2010,859000000.0,1337705000.0
CIV,2010,15600000.0,21120042.0
CMR,2010,8640000.0,19878036.0
COD,2010,11800000.0,66391257.0
COG,2010,3720000.0,4437884.0
COL,2010,44500000.0,44816108.0
COM,2010,165000.0,656024.0
CPV,2010,372000.0,521212.0
CRI,2010,3130000.0,4622252.0
CUB,2010,1000000.0,11290417.0
CUW,2010,204000.0,148703.0
CYM,2010,101000.0,54074.0
CYP,2010,1030000.0,1129686.0
CZE,2010,12900000.0,10474410.0
DEU,2010,88400000.0,81776930.0
DJI,2010,166000.0,919199.0
DMA,2010,106000.0,68755.0
DNK,2010,6420000.0,5547683.0
DOM,2010,8890000.0,9775755.0
DZA,2010,32800000.0,35856344.0
ECU,2010,14800000.0,14989585.0
EGY,2010,70700000.0,87252413.0
ERI,2010,185000.0,3147727.0
ESP,2010,51400000.0,46576897.0
EST,2010,1650000.0,1331475.0
ETH,2010,6850000.0,89237791.0
FIN,2010,8390000.0,5363352.0
FJI,2010,698000.0,905169.0
FRA,2010,57800000.0,65030575.0
FRO,2010,59400.0,48410.0
FSM,2010,27500.0,107588.0
GAB,2010,1610000.0,1711105.0
GBR,2010,76700000.0,62766365.0
GEO,2010,3980000.0,3786695.0
GHA,2010,17400000.0,25574719.0
GIB,2010,30000.0,31262.0
GIN,2010,4000000.0,10270728.0
GMB,2010,1480000.0,1937275.0
GNB,2010,677000.0,1567220.0
GNQ,2010,399000.0,1094524.0
GRC,2010,12300000.0,11121341.0
GRD,2010,122000.0,114039.0
GRL,2010,57300.0,56905.0
GTM,2010,18100000.0,14259687.0
GUM,2010,0.0,164905.0
GUY,2010,560000.0,747932.0
HKG,2010,13800000.0,7024200.0
HND,2010,9510000.0,8450933.0
HRV,2010,4930000.0,4295427.0
HTI,2010,4000000.0,9842880.0
HUN,2010,12000000.0,10000023.0
IDN,2010,211000000.0,244016173.0
IND,2010,752000000.0,1240613620.0
IRL,2010,4700000.0,4560155.0
IRN,2010,54100000.0,75373855.0
IRQ,2010,23300000.0,31264875.0
ISL,2010,341000.0,318041.0
ISR,2010,9110000.0,7623600.0
ITA,2010,93700000.0,59277417.0
JAM,2010,3180000.0,2733896.0
JOR,2010,6620000.0,6931258.0
JPN,2010,123000000.0,128070000.0
KAZ,2010,19400000.0,16321872.0
KEN,2010,25000000.0,41517895.0
KGZ,2010,5280000.0,5447900.0
KHM,2010,8150000.0,14363532.0
KIR,2010,10600.0,107995.0
KNA,2010,80000.0,47403.0
KOR,2010,50800000.0,49554112.0
KWT,2010,3980000.0,2943356.0
LAO,2010,4000000.0,6323418.0
LBN,2010,2860000.0,4995800.0
LBR,2010,1570000.0,4019956.0
LBY,2010,10900000.0,6491988.0
LCA,2010,198000.0,170935.0
LIE,2010,35500.0,35926.0
LKA,2010,17400000.0,20668557.0
LSO,2010,987000.0,2022747.0
LTU,2010,4890000.0,3097282.0
LUX,2010,727000.0,506953.0
LVA,2010,2310000.0,2097555.0
MAC,2010,1120000.0,557297.0
MAR,2010,32000000.0,32464865.0
MCO,2010,23400.0,33178.0
MDA,2010,2550000.0,2862354.0
MDG,2010,7710000.0,21731053.0
MDV,2010,494000.0,361575.0
MEX,2010,91400000.0,112532401.0
MHL,2010,0.0,53416.0
MKD,2010,2150000.0,2055004.0
MLI,2010,7440000.0,15529181.0
MLT,2010,456000.0,414508.0
MMR,2010,594000.0,49390988.0
MNE,2010,1170000.0,619428.0
MNG,2010,2510000.0,2702520.0
MNP,2010,0.0,54087.0
MOZ,2010,7220000.0,23073723.0
MRT,2010,2780000.0,3419461.0
MUS,2010,1190000.0,1250400.0
MWI,2010,3120000.0,14718422.0
MYS,2010,33900000.0,28717731.0
NAM,2010,1950000.0,2099271.0
NCL,2010,221000.0,249750.0
NER,2010,3670000.0,16647543.0
NGA,2010,87300000.0,160952853.0
NIC,2010,3960000.0,5855734.0
NLD,2010,19200000.0,16615394.0
NOR,2010,5600000.0,4889252.0
NPL,2010,9200000.0,27161567.0
NRU,2010,6200.0,10241.0
NZL,2010,4710000.0,4350700.0
OMN,2010,4610000.0,2881914.0
PAK,2010,99200000.0,194454498.0
PAN,2010,6650000.0,3623617.0
PER,2010,29100000.0,29229572.0
PHL,2010,83200000.0,94636700.0
PLW,2010,14500.0,18540.0
PNG,2010,1910000.0,7583269.0
POL,2010,47000000.0,38042794.0
PRI,2010,2930000.0,3721525.0
PRK,2010,432000.0,24686435.0
PRT,2010,12200000.0,10573100.0
PRY,2010,5920000.0,5768613.0
PSE,2010,2600000.0,3786161.0
PYF,2010,216000.0,283788.0
QAT,2010,2190000.0,1713504.0
ROU,2010,24400000.0,20246871.0
RUS,2010,238000000.0,142849468.0
RWA,2010,3550000.0,10309031.0
SAU,2010,51600000.0,29411929.0
SDN,2010,18100000.0,33739933.0
SEN,2010,8340000.0,12530121.0
SGP,2010,7380000.0,5076732.0
SLB,2010,116000.0,540394.0
SLE,2010,2000000.0,6436698.0
SLV,2010,7700000.0,6114034.0
SMR,2010,30600.0,31608.0
SOM,2010,648000.0,12026649.0
SRB,2010,9920000.0,7291436.0
SSD,2010,1500000.0,9714419.0
STP,2010,103000.0,182138.0
SUR,2010,521000.0,546080.0
SVK,2010,5930000.0,5391428.0
SVN,2010,2120000.0,2048583.0
SWE,2010,11000000.0,9378126.0
SWZ,2010,726000.0,1099920.0
SXM,2010,0.0,34056.0
SYC,2010,118000.0,89770.0
SYR,2010,11700000.0,22337563.0
TCA,2010,0.0,29726.0
TCD,2010,2880000.0,11894727.0
TGO,2010,2600000.0,6571855.0
THA,2010,71700000.0,68270489.0
TJK,2010,5940000.0,7621779.0
TKM,2010,3200000.0,5267970.0
TLS,2010,473000.0,1088486.0
TON,2010,54300.0,107383.0
TTO,2010,1890000.0,1410296.0
TUN,2010,11100000.0,10895063.0
TUR,2010,61800000.0,73195345.0
TUV,2010,1600.0,10550.0
TZA,2010,21000000.0,45110527.0
UGA,2010,12800000.0,32341728.0
UKR,2010,53900000.0,45870741.0
URY,2010,4440000.0,3352651.0
USA,2010,285000000.0,309327143.0
UZB,2010,21000000.0,28562400.0
VCT,2010,132000.0,109308.0
VEN,2010,27900000.0,28715022.0
VGB,2010,47500.0,27556.0
VIR,2010,0.0,108357.0
VNM,2010,112000000.0,87411012.0
VUT,2010,170000.0,245453.0
WSM,2010,90000.0,194672.0
XKX,2010,562000.0,1775680.0
YEM,2010,11100000.0,24743946.0
ZAF,2010,50400000.0,51784921.0
ZMB,2010,5450000.0,13792086.0
ZWE,2010,7700000.0,12839771.0
ABW,2011,0.0,101288.0
AFG,2011,13800000.0,29249157.0
AGO,2011,12100000.0,24259111.0
ALB,2011,3100000.0,2905195.0
AND,2011,65000.0,70567.0
ARE,2011,11700000.0,8575205.0
ARG,2011,60700000.0,41261490.0
ARM,2011,3210000.0,2928976.0
ASM,2011,0.0,54310.0
ATG,2011,176000.0,86729.0
AUS,2011,23800000.0,22340024.0
AUT,2011,13000000.0,8391643.0
AZE,2011,10100000.0,9173082.0
BDI,2011,1910000.0,9455733.0
BEL,2011,12500000.0,11038264.0
BEN,2011,7770000.0,9726380.0
BFA,2011,7680000.0,16602651.0
BGD,2011,84400000.0,150211005.0
BGR,2011,10500000.0,7348328.0
BHR,2011,1690000.0,1212077.0
BHS,2011,299000.0,377950.0
BIH,2011,3170000.0,3743142.0
BLR,2011,10700000.0,9461643.0
BLZ,2011,222000.0,329538.0
BMU,2011,0.0,64564.0
BOL,2011,8350000.0,10396246.0
BRA,2011,234000000.0,198185302.0
BRB,2011,348000.0,275486.0
BRN,2011,443000.0,401506.0
BTN,2011,484000.0,713331.0
BWA,2011,2900000.0,2134037.0
CAF,2011,992000.0,4732022.0
CAN,2011,26800000.0,34339328.0
CHE,2011,10100000.0,7912398.0
CHL,2011,22300000.0,17173573.0
CHN,2011,986000000.0,1345035000.0
CIV,2011,17300000.0,21562914.0
CMR,2011,10500000.0,20448873.0
COD,2011,15600000.0,68654269.0
COG,2011,3880000.0,4584216.0
COL,2011,46200000.0,45308899.0
COM,2011,216000.0,670071.0
CPV,2011,396000.0,527521.0
CRI,2011,4150000.0,4679926.0
CUB,2011,1320000.0,11298710.0
CUW,2011,206000.0,150831.0
CYM,2011,96800.0,55492.0
CYP,2011,1090000.0,1145086.0
CZE,2011,13200000.0,10496088.0
DEU,2011,90900000.0,80274983.0
DJI,2011,193000.0,936811.0
DMA,2011,109000.0,68742.0
DNK,2011,7170000.0,5570572.0
DOM,2011,8770000.0,9903737.0
DZA,2011,35600000.0,36543541.0
ECU,2011,15300000.0,15237728.0
EGY,2011,83400000.0,89200054.0
ERI,2011,242000.0,3207570.0
ESP,2011,52600000.0,46742697.0
EST,2011,1810000.0,1327439.0
ETH,2011,14100000.0,91817929.0
FIN,2011,8940000.0,5388272.0
FJI,2011,727000.0,908355.0
FRA,2011,59800000.0,65345233.0
FRO,2011,58500.0,48386.0
FSM,2011,27600.0,107887.0
GAB,2011,2370000.0,1772500.0
GBR,2011,77200000.0,63258810.0
GEO,2011,4430000.0,3756441.0
GHA,2011,21200000.0,26205941.0
GIB,2011,32500.0,31701.0
GIN,2011,4860000.0,10527712.0
GMB,2011,1400000.0,1998212.0
GNB,2011,733000.0,1609017.0
GNQ,2011,479000.0,1144588.0
GRC,2011,12100000.0,11104899.0
GRD,2011,121000.0,114918.0
GRL,2011,58700.0,56890.0
GTM,2011,19500000.0,14521515.0
GUM,2011,0.0,165649.0
GUY,2011,529000.0,744230.0
HKG,2011,15300000.0,7071600.0
HND,2011,8060000.0,8622504.0
HRV,2011,5120000.0,4280622.0
HTI,2011,4200000.0,9954312.0
HUN,2011,11700000.0,9971727.0
IDN,2011,250000000.0,247099697.0
IND,2011,894000000.0,1257621191.0
IRL,2011,4910000.0,4580084.0
IRN,2011,56000000.0,76342971.0
IRQ,2011,25500000.0,32378061.0
ISL,2011,344000.0,319014.0
ISR,2011,9200000.0,7765800.0
ITA,2011,96000000.0,59379449.0
JAM,2011,2950000.0,2746169.0
JOR,2011,7480000.0,7109980.0
JPN,2011,133000000.0,127833000.0
KAZ,2011,25200000.0,16557202.0
KEN,2011,28100000.0,42635144.0
KGZ,2011,6280000.0,5514600.0
KHM,2011,13800000.0,14573885.0
KIR,2011,13800.0,109871.0
KNA,2011,77000.0,47581.0
KOR,2011,52500000.0,49936638.0
KWT,2011,4930000.0,3143825.0
LAO,2011,5480000.0,6416327.0
LBN,2011,3460000.0,5045056.0
LBR,2011,2020000.0,4181150.0
LBY,2011,10000000.0,6188132.0
LCA,2011,217000.0,172145.0
LIE,2011,37000.0,36189.0
LKA,2011,18300000.0,20859743.0
LSO,2011,1230000.0,2037677.0
LTU,2011,4940000.0,3028115.0
LUX,2011,765000.0,518347.0
LVA,2011,2310000.0,2059709.0
MAC,2011,1350000.0,571003.0
MAR,2011,36600000.0,32903699.0
MCO,2011,31800.0,33945.0
MDA,2011,3220000.0,2860699.0
MDG,2011,8680000.0,22348158.0
MDV,2011,530000.0,374440.0
MEX,2011,94600000.0,114150481.0
MHL,2011,0.0,52971.0
MKD,2011,2210000.0,2058539.0
MLI,2011,10800000.0,16039734.0
MLT,2011,522000.0,416268.0
MMR,2011,1240000.0,49794522.0
MNE,2011,1160000.0,620079.0
MNG,2011,2940000.0,2743938.0
MNP,2011,0.0,52520.0
MOZ,2011,7860000.0,23760421.0
MRT,2011,3310000.0,3524249.0
MUS,2011,1290000.0,1252404.0
MWI,2011,3950000.0,15146094.0
MYS,2011,36700000.0,29184133.0
NAM,2011,2190000.0,2132340.0
NCL,2011,227000.0,254350.0
NER,2011,4740000.0,17283112.0
NGA,2011,95200000.0,165463745.0
NIC,2011,4820000.0,5942553.0
NLD,2011,19800000.0,16693074.0
NOR,2011,5730000.0,4953088.0
NPL,2011,13400000.0,27266399.0
NRU,2011,6700.0,10283.0
NZL,2011,4820000.0,4384000.0
OMN,2011,4810000.0,3206870.0
PAK,2011,109000000.0,198602738.0
PAN,2011,6740000.0,3688674.0
PER,2011,32500000.0,29477721.0
PHL,2011,94200000.0,96337913.0
PLW,2011,15400.0,18240.0
PNG,2011,2400000.0,7806637.0
POL,2011,50200000.0,38063255.0
PRI,2011,3110000.0,3678732.0
PRK,2011,1000000.0,24783789.0
PRT,2011,12300000.0,10557560.0
PRY,2011,6530000.0,5843939.0
PSE,2011,2880000.0,3882986.0
PYF,2011,223000.0,285265.0
QAT,2011,2300000.0,1804171.0
ROU,2011,23400000.0,20147528.0
RUS,2011,204000000.0,142960908.0
RWA,2011,4450000.0,10576932.0
SAU,2011,54000000.0,30150945.0
SDN,2011,25100000.0,34419624.0
SEN,2011,9350000.0,12875880.0
SGP,2011,7790000.0,5183688.0
SLB,2011,275000.0,553721.0
SLE,2011,2140000.0,6612385.0
SLV,2011,8320000.0,6137349.0
SMR,2011,35500.0,32495.0
SOM,2011,1800000.0,12216837.0
SRB,2011,10200000.0,7234099.0
SSD,2011,1800000.0,10243050.0
STP,2011,115000.0,186044.0
SUR,2011,534000.0,552146.0
SVK,2011,5980000.0,5398384.0
SVN,2011,2170000.0,2052843.0
SWE,2011,11500000.0,9449213.0
SWZ,2011,767000.0,1105371.0
SXM,2011,0.0,33435.0
SYC,2011,127000.0,87441.0
SYR,2011,12900000.0,22730733.0
TCA,2011,0.0,30816.0
TCD,2011,3670000.0,12317730.0
TGO,2011,2700000.0,6748672.0
THA,2011,77400000.0,68712846.0
TJK,2011,6320000.0,7784819.0
TKM,2011,5300000.0,5360811.0
TLS,2011,614000.0,1112976.0
TON,2011,55000.0,107611.0
TTO,2011,1830000.0,1420020.0
TUN,2011,12400000.0,11032528.0
TUR,2011,65300000.0,74173854.0
TUV,2011,2130.0,10700.0
TZA,2011,25700000.0,46416031.0
UGA,2011,16700000.0,33295738.0
UKR,2011,55600000.0,45706086.0
URY,2011,4760000.0,3361637.0
USA,2011,297000000.0,311583481.0
UZB,2011,25400000.0,29339400.0
VCT,2011,132000.0,108703.0
VEN,2011,28800000.0,29096159.0
VGB,2011,46600.0,27962.0
VIR,2011,0.0,108290.0
VNM,2011,127000000.0,88349117.0
VUT,2011,137000.0,251294.0
WSM,2011,0.0,196351.0
XKX,2011,0.0,1791000.0
YEM,2011,11700000.0,25475610.0
ZAF,2011,64000000.0,52443325.0
ZMB,2011,8160000.0,14265814.0
ZWE,2011,9200000.0,13025785.0
ABW,2012,135000.0,102112.0
AFG,2012,15300000.0,30466479.0
AGO,2012,12800000.0,25188292.0
ALB,2012,3500000.0,2900401.0
AND,2012,63900.0,71013.0
ARE,2012,13800000.0,8664969.0
ARG,2012,64300000.0,41733271.0
ARM,2012,3320000.0,2914421.0
ASM,2012,0.0,53691.0
ATG,2012,127000.0,87674.0
AUS,2012,24300000.0,22733465.0
AUT,2012,13600000.0,8429991.0
AZE,2012,10100000.0,9295784.0
BDI,2012,2250000.0,9795479.0
BEL,2012,12300000.0,11106932.0
BEN,2012,8410000.0,10014078.0
BFA,2012,9980000.0,17113732.0
BGD,2012,97200000.0,152090649.0
BGR,2012,10800000.0,7305888.0
BHR,2012,2120000.0,1224939.0
BHS,2012,300000.0,382061.0
BIH,2012,3360000.0,3674374.0
BLR,2012,10700000.0,9446836.0
BLZ,2012,172000.0,337059.0
BMU,2012,91000.0,64798.0
BOL,2012,9490000.0,10569697.0
BRA,2012,248000000.0,199977707.0
BRB,2012,349000.0,276197.0
BRN,2012,470000.0,406634.0
BTN,2012,561000.0,721145.0
BWA,2012,3080000.0,2175425.0
CAF,2012,1140000.0,4773306.0
CAN,2012,27700000.0,34714222.0
CHE,2012,10600000.0,7996861.0
CHL,2012,23900000.0,17341771.0
CHN,2012,0.0,1354190000.0
CIV,2012,18100000.0,22010712.0
CMR,2012,13100000.0,21032684.0
COD,2012,20100000.0,70997870.0
COG,2012,4280000.0,4713257.0
COL,2012,49100000.0,45782417.0
COM,2012,284000.0,684553.0
CPV,2012,425000.0,533864.0
CRI,2012,5380000.0,4736593.0
CUB,2012,1680000.0,11309290.0
CUW,2012,205000.0,152088.0
CYM,2012,98800.0,56860.0
CYP,2012,1110000.0,1156556.0
CZE,2012,13500000.0,10510785.0
DEU,2012,92400000.0,80425823.0
DJI,2012,212000.0,954297.0
DMA,2012,109000.0,68888.0
DNK,2012,7290000.0,5591572.0
DOM,2012,8930000.0,10030882.0
DZA,2012,37500000.0,37260563.0
ECU,2012,16500000.0,15483883.0
EGY,2012,96800000.0,91240376.0
ERI,2012,305000.0,3252596.0
ESP,2012,50700000.0,46773055.0
EST,2012,2000000.0,1322696.0
ETH,2012,20500000.0,94451280.0
FIN,2012,9320000.0,5413971.0
FJI,2012,859000.0,911059.0
FRA,2012,62300000.0,65662240.0
FRO,2012,58700.0,48392.0
FSM,2012,31200.0,108232.0
GAB,2012,2560000.0,1836705.0
GBR,2012,78300000.0,63700215.0
GEO,2012,4700000.0,3728874.0
GHA,2012,25600000.0,26858762.0
GIB,2012,34800.0,32160.0
GIN,2012,5580000.0,10788692.0
GMB,2012,1530000.0,2061014.0
GNB,2012,1050000.0,1652717.0
GNQ,2012,501000.0,1193636.0
GRC,2012,13400000.0,11045011.0
GRD,2012,130000.0,115912.0
GRL,2012,59500.0,56810.0
GTM,2012,20800000.0,14781942.0
GUM,2012,0.0,166392.0
GUY,2012,547000.0,743966.0
HKG,2012,16400000.0,7150100.0
HND,2012,7370000.0,8792367.0
HRV,2012,4970000.0,4267558.0
HTI,2012,6090000.0,10108539.0
HUN,2012,11600000.0,9920362.0
IDN,2012,282000000.0,250222695.0
IND,2012,865000000.0,1274487215.0
IRL,2012,5010000.0,4599533.0
IRN,2012,58200000.0,77324451.0
IRQ,2012,26800000.0,33864447.0
ISL,2012,352000.0,320716.0
ISR,2012,9220000.0,7910500.0
ITA,2012,97200000.0,59539717.0
JAM,2012,2710000.0,2759817.0
JOR,2012,8980000.0,7211863.0
JPN,2012,141000000.0,127629000.0
KAZ,2012,30200000.0,16792090.0
KEN,2012,30700000.0,43725806.0
KGZ,2012,6800000.0,5607200.0
KHM,2012,19100000.0,14786640.0
KIR,2012,18000.0,111618.0
KNA,2012,76000.0,47727.0
KOR,2012,53600000.0,50199853.0
KWT,2012,5100000.0,3394663.0
LAO,2012,4300000.0,6508803.0
LBN,2012,3760000.0,5178337.0
LBR,2012,2380000.0,4331740.0
LBY,2012,9590000.0,5869870.0
LCA,2012,216000.0,173124.0
LIE,2012,36100.0,36505.0
LKA,2012,19300000.0,21017147.0
LSO,2012,1540000.0,2054718.0
LTU,2012,5000000.0,2987773.0
LUX,2012,761000.0,530946.0
LVA,2012,2630000.0,2034319.0
MAC,2012,1610000.0,582766.0
MAR,2012,39000000.0,33352169.0
MCO,2012,33200.0,34700.0
MDA,2012,3580000.0,2860324.0
MDG,2012,8780000.0,22966240.0
MDV,2012,561000.0,387539.0
MEX,2012,101000000.0,115755909.0
MHL,2012,0.0,52203.0
MKD,2012,2240000.0,2061044.0
MLI,2012,14600000.0,16514687.0
MLT,2012,532000.0,420028.0
MMR,2012,3730000.0,50218185.0
MNE,2012,991000.0,620601.0
MNG,2012,3380000.0,2792349.0
MNP,2012,0.0,52359.0
MOZ,2012,8800000.0,24487611.0
MRT,2012,4030000.0,3636113.0
MUS,2012,1490000.0,1255882.0
MWI,2012,4650000.0,15581251.0
MYS,2012,41300000.0,29660212.0
NAM,2012,2150000.0,2167470.0
NCL,2012,231000.0,259000.0
NER,2012,5400000.0,17954407.0
NGA,2012,113000000.0,170075932.0
NIC,2012,5850000.0,6030607.0
NLD,2012,19700000.0,16754962.0
NOR,2012,5800000.0,5018573.0
NPL,2012,16600000.0,27330694.0
NRU,2012,6800.0,10444.0
NZL,2012,4920000.0,4408100.0
OMN,2012,5280000.0,3535579.0
PAK,2012,120000000.0,202205861.0
PAN,2012,6210000.0,3754862.0
PER,2012,29400000.0,29749589.0
PHL,2012,102000000.0,98032317.0
PLW,2012,17200.0,17946.0
PNG,2012,2710000.0,8026545.0
POL,2012,54100000.0,38063164.0
PRI,2012,3050000.0,3634488.0
PRK,2012,1700000.0,24887770.0
PRT,2012,11900000.0,10514844.0
PRY,2012,6790000.0,5923322.0
PSE,2012,3130000.0,3979998.0
PYF,2012,228000.0,286584.0
QAT,2012,2600000.0,1905660.0
ROU,2012,22800000.0,20058035.0
RUS,2012,208000000.0,143201721.0
RWA,2012,5690000.0,10840334.0
SAU,2012,53000000.0,30821543.0
SDN,2012,27700000.0,35159792.0
SEN,2012,11500000.0,13231833.0
SGP,2012,8070000.0,5312437.0
SLB,2012,302000.0,567763.0
SLE,2012,2210000.0,6788587.0
SLV,2012,8650000.0,6161289.0
SMR,2012,36000.0,33132.0
SOM,2012,2300000.0,12440326.0
SRB,2012,9140000.0,7199077.0
SSD,2012,2300000.0,10701604.0
STP,2012,122000.0,189924.0
SUR,2012,569000.0,558111.0
SVK,2012,6090000.0,5407579.0
SVN,2012,2240000.0,2057159.0
SWE,2012,11800000.0,9519374.0
SWZ,2012,805000.0,1111444.0
SXM,2012,68800.0,34640.0
SYC,2012,136000.0,88303.0
SYR,2012,13000000.0,22605577.0
TCA,2012,0.0,32081.0
TCD,2012,4400000.0,12754906.0
TGO,2012,3310000.0,6926635.0
THA,2012,85000000.0,69157023.0
TJK,2012,6530000.0,7956382.0
TKM,2012,5900000.0,5458682.0
TLS,2012,621000.0,1137676.0
TON,2012,56000.0,107502.0
TTO,2012,1880000.0,1430377.0
TUN,2012,12800000.0,11174383.0
TUR,2012,67700000.0,75277439.0
TUV,2012,2800.0,10854.0
TZA,2012,27200000.0,47786137.0
UGA,2012,16400000.0,34273295.0
UKR,2012,59300000.0,45593342.0
URY,2012,5000000.0,3371133.0
USA,2012,305000000.0,313877662.0
UZB,2012,20300000.0,29774500.0
VCT,2012,127000.0,108083.0
VEN,2012,30600000.0,29470426.0
VGB,2012,48700.0,28421.0
VIR,2012,0.0,108188.0
VNM,2012,132000000.0,89301326.0
VUT,2012,146000.0,257313.0
WSM,2012,100000.0,198124.0
XKX,2012,0.0,1807106.0
YEM,2012,13900000.0,26223391.0
ZAF,2012,68400000.0,53145033.0
ZMB,2012,10500000.0,14744658.0
ZWE,2012,12600000.0,13265331.0
ABW,2013,139000.0,102880.0
AFG,2013,16800000.0,31541209.0
AGO,2013,13300000.0,26147002.0
ALB,2013,3690000.0,2895092.0
AND,2013,63900.0,71367.0
ARE,2013,16100000.0,8751847.0
ARG,2013,67400000.0,42202935.0
ARM,2013,3350000.0,2901385.0
ASM,2013,0.0,52995.0
ATG,2013,114000.0,88497.0
AUS,2013,24900000.0,23128129.0
AUT,2013,13300000.0,8479823.0
AZE,2013,10100000.0,9416801.0
BDI,2013,2540000.0,10149577.0
BEL,2013,12300000.0,11159407.0
BEN,2013,9630000.0,10308730.0
BFA,2013,11200000.0,17636408.0
BGD,2013,117000000.0,154030139.0
BGR,2013,10500000.0,7265115.0
BHR,2013,2210000.0,1261673.0
BHS,2013,287000.0,385650.0
BIH,2013,3490000.0,3617559.0
BLR,2013,11100000.0,9443211.0
BLZ,2013,175000.0,344688.0
BMU,2013,94300.0,65001.0
BOL,2013,10400000.0,10743349.0
BRA,2013,271000000.0,201721767.0
BRB,2013,308000.0,276865.0
BRN,2013,469000.0,411702.0
BTN,2013,544000.0,728889.0
BWA,2013,3250000.0,2217278.0
CAF,2013,1360000.0,4802428.0
CAN,2013,28400000.0,35082954.0
CHE,2013,11000000.0,8089346.0
CHL,2013,23700000.0,17509925.0
CHN,2013,0.0,1363240000.0
CIV,2013,19400000.0,22469268.0
CMR,2013,15700000.0,21632850.0
COD,2013,28200000.0,73460021.0
COG,2013,4660000.0,4828066.0
COL,2013,50300000.0,46237930.0
COM,2013,348000.0,699393.0
CPV,2013,499000.0,539940.0
CRI,2013,7110000.0,4791535.0
CUB,2013,2000000.0,11321579.0
CUW,2013,204000.0,153822.0
CYM,2013,98000.0,58212.0
CYP,2013,1100000.0,1166968.0
CZE,2013,13700000.0,10514272.0
DEU,2013,100000000.0,80645605.0
DJI,2013,244000.0,971753.0
DMA,2013,93600.0,68819.0
DNK,2013,7030000.0,5614932.0
DOM,2013,9200000.0,10157051.0
DZA,2013,39500000.0,38000626.0
ECU,2013,16600000.0,15722989.0
EGY,2013,99700000.0,93377890.0
ERI,2013,355000.0,3296367.0
ESP,2013,50200000.0,46620045.0
EST,2013,1930000.0,1317997.0
ETH,2013,25600000.0,97084366.0
FIN,2013,7410000.0,5438972.0
FJI,2013,930000.0,913453.0
FRA,2013,63300000.0,66002289.0
FRO,2013,57800.0,48418.0
FSM,2013,31400.0,108609.0
GAB,2013,2750000.0,1902226.0
GBR,2013,78700000.0,64128273.0
GEO,2013,4990000.0,3717668.0
GHA,2013,28000000.0,27525597.0
GIB,2013,0.0,32411.0
GIN,2013,7440000.0,11055430.0
GMB,2013,1850000.0,2124869.0
GNB,2013,940000.0,1697753.0
GNQ,2013,511000.0,1243941.0
GRC,2013,12500000.0,10965211.0
GRD,2013,133000.0,116945.0
GRL,2013,60400.0,56483.0
GTM,2013,21700000.0,15043981.0
GUM,2013,0.0,167054.0
GUY,2013,555000.0,747420.0
HKG,2013,17000000.0,7178900.0
HND,2013,7770000.0,8960657.0
HRV,2013,4720000.0,4255689.0
HTI,2013,7160000.0,10261206.0
HUN,2013,11600000.0,9893082.0
IDN,2013,313000000.0,253275918.0
IND,2013,886000000.0,1291132063.0
IRL,2013,4880000.0,4623816.0
IRN,2013,65200000.0,78458928.0
IRQ,2013,32500000.0,35481800.0
ISL,2013,356000.0,323764.0
ISR,2013,9500000.0,8059500.0
ITA,2013,96900000.0,60233948.0
JAM,2013,2850000.0,2773129.0
JOR,2013,10300000.0,7694814.0
JPN,2013,148000000.0,127445000.0
KAZ,2013,30400000.0,17035551.0
KEN,2013,31800000.0,44792368.0
KGZ,2013,6740000.0,5719600.0
KHM,2013,20300000.0,14999683.0
KIR,2013,20000.0,113311.0
KNA,2013,77000.0,47767.0
KOR,2013,54700000.0,50428893.0
KWT,2013,6410000.0,3646518.0
